id,lat,lng,spoc_name,freezer_model,spoc_number
5484,93.04794022,25.26427652,John,LG,9894551122
5485,78.50355195,18.16509038,Arun,Ken,9695234455
5486,78.55028526,32.61865086,Kumar,LG,9165896325
5487,94.04766962,28.50737359,Sam,LG,8687213212
5488,78.42980532,33.52782185,Sam,Voltas,8687213212
5489,77.15581294,32.64805526,Sam,LG,8687213212
5490,79.63914988,29.13234579,Gopi,LG,7879214563
5491,74.30552113,24.31745944,John,Whirlpool,9894551122
5492,94.13092565,25.01335427,Sam,LG,8687213212
5493,94.36534406,28.06762799,Arun,Voltas,9695234455
5494,78.73474882,27.12775767,Vimal,Whirlpool,8863254195
5495,71.17361041,27.78175378,Kumar,Whirlpool,9165896325
5496,76.70649189,16.82748345,Sam,Whirlpool,8687213212
5497,84.40873407,23.73256968,Sam,Ken,8687213212
5498,74.55307831,19.14335872,Vimal,LG,8863254195
5499,72.45807623,23.60434275,Sam,LG,8687213212
5500,76.94993835,25.61721163,Arun,LG,9695234455
5501,78.93889911,23.76572293,Kumar,Voltas,9165896325
5502,78.91858488,12.63791323,John,LG,9894551122
5503,77.22214979,27.97258526,Vimal,Whirlpool,8863254195
5504,73.45715437,18.89332016,Gopi,Whirlpool,7879214563
5505,81.0481488,28.11700794,Kumar,Whirlpool,9165896325
5506,88.22472295,23.45343702,Arun,LG,9695234455
5507,79.6644,13.23145189,Gopi,LG,7879214563
5508,78.93355522,12.02727211,Sam,Ken,8687213212
5509,70.65742338,22.81026221,Kumar,LG,9165896325
5510,78.75989452,16.85965078,Kumar,LG,9165896325
5511,82.62942927,25.90485719,Gopi,LG,7879214563
5512,74.21293451,20.81895902,Kumar,Voltas,9165896325
5513,83.39896547,18.1565863,Hari,Ken,9945112589
5514,76.04725904,26.30454487,Kumar,Voltas,9165896325
5515,76.1570836,34.50291167,Sam,Whirlpool,8687213212
5516,69.98435896,22.16731332,Vimal,LG,8863254195
5517,74.99547701,27.12748093,Gopi,LG,7879214563
5518,92.80722197,23.20678464,Gopi,Whirlpool,7879214563
5519,77.18850532,28.22339593,Arun,LG,9695234455
5520,69.99701761,22.27160655,Kumar,Voltas,9165896325
5521,76.84481911,15.36006706,Vimal,Ken,8863254195
5522,76.97288777,29.22262283,Hari,Ken,9945112589
5523,77.07698741,28.54165757,Arun,LG,9695234455
5524,93.45300657,25.70905879,Vimal,Ken,8863254195
5525,79.7594005,22.65761954,Vimal,Whirlpool,8863254195
5526,77.13568166,14.28172144,Sam,LG,8687213212
5527,78.75443694,12.27968429,John,Ken,9894551122
5528,73.56482907,22.2899267,Sam,Ken,8687213212
5529,77.99550999,13.58297585,Kumar,Voltas,9165896325
5530,93.12829267,26.84969323,Sam,LG,8687213212
5531,79.87378395,26.55477681,Kumar,Ken,9165896325
5532,73.40519294,27.24423408,Hari,LG,9945112589
5533,76.42937297,10.47478724,Arun,Voltas,9695234455
5534,73.31347275,23.52699023,Sam,LG,8687213212
5535,89.45102038,26.68685359,Vimal,LG,8863254195
5536,77.566459,13.22240527,Arun,Ken,9695234455
5537,86.17902727,25.34939294,Vimal,LG,8863254195
5538,70.04671057,27.49281464,Vimal,Voltas,8863254195
5539,90.77588716,26.44913501,Kumar,LG,9165896325
5540,77.77580101,8.340535438,Arun,Whirlpool,9695234455
5541,77.92250245,31.95287329,Gopi,Whirlpool,7879214563
5542,77.28239331,14.74697227,John,LG,9894551122
5543,81.42621107,23.55524255,John,Whirlpool,9894551122
5544,94.58781281,27.14576659,Hari,LG,9945112589
5545,73.13124024,27.1884314,John,LG,9894551122
5546,75.24672871,18.05097456,Hari,Voltas,9945112589
5547,77.79604096,21.47789865,Vimal,Whirlpool,8863254195
5548,92.84670692,25.9735939,Arun,Voltas,9695234455
5549,86.29473386,23.44442759,Kumar,Whirlpool,9165896325
5550,81.81612368,27.53351589,Vimal,Voltas,8863254195
5551,75.63856518,31.45822239,Hari,Ken,9945112589
5552,76.57573336,14.73664747,Arun,Ken,9695234455
5553,77.03166541,24.83535408,John,Voltas,9894551122
5554,78.81080666,16.77987207,Arun,Voltas,9695234455
5555,92.45874193,23.65528034,Sam,Ken,8687213212
5556,94.01981034,26.58629227,Gopi,Whirlpool,7879214563
5557,78.59121536,26.53751402,Kumar,Whirlpool,9165896325
5558,77.01647751,30.26895323,Sam,Whirlpool,8687213212
5559,77.76387443,17.32827644,Gopi,LG,7879214563
5560,84.87433057,19.35702844,Gopi,LG,7879214563
5561,76.09954455,13.73169978,John,Ken,9894551122
5562,77.15255516,24.56554155,Hari,Voltas,9945112589
5563,77.59372978,25.14591091,Sam,Ken,8687213212
5564,75.90924695,30.73859998,Kumar,Whirlpool,9165896325
5565,84.75755973,19.10171667,Kumar,Whirlpool,9165896325
5566,78.74680132,28.26751978,Hari,Voltas,9945112589
5567,77.30647429,13.75324405,Sam,LG,8687213212
5568,94.08770781,26.44161204,Vimal,Voltas,8863254195
5569,74.30338271,28.06155291,Gopi,Voltas,7879214563
5570,86.38220606,25.55593621,Vimal,Ken,8863254195
5571,80.9882289,23.15024168,Kumar,Voltas,9165896325
5572,87.26800598,21.99553288,Arun,LG,9695234455
5573,76.10408391,22.17697094,Hari,Ken,9945112589
5574,75.47486448,13.32726841,Hari,LG,9945112589
5575,76.21569129,21.30422457,Vimal,Ken,8863254195
5576,81.90064353,27.24776594,John,LG,9894551122
5577,78.31547622,11.60613725,Vimal,Ken,8863254195
5578,79.6376998,23.78788906,Sam,Whirlpool,8687213212
5579,78.54555263,13.54751996,Vimal,Ken,8863254195
5580,85.61998644,20.19035934,Gopi,Whirlpool,7879214563
5581,83.34717431,20.34588175,Gopi,Voltas,7879214563
5582,77.82485855,28.1957138,Gopi,Ken,7879214563
5583,76.07049139,22.50371331,John,Whirlpool,9894551122
5584,77.59279128,35.12999727,Kumar,LG,9165896325
5585,71.69165558,22.84820102,Kumar,LG,9165896325
5586,83.13414497,20.52631657,John,Ken,9894551122
5587,77.54533392,8.550771905,Arun,Voltas,9695234455
5588,74.93404955,25.81466767,Gopi,Ken,7879214563
5589,73.30542931,27.00282981,John,LG,9894551122
5590,85.9577276,24.79334501,Vimal,Voltas,8863254195
5591,74.01663404,20.08305808,Hari,LG,9945112589
5592,80.27468443,28.15293582,Hari,LG,9945112589
5593,94.65331385,27.26684001,Arun,Ken,9695234455
5594,74.07846791,15.34919027,Kumar,LG,9165896325
5595,80.64192964,25.03968326,Hari,LG,9945112589
5596,78.86975178,13.24890473,Arun,LG,9695234455
5597,74.20219404,27.20093188,John,Voltas,9894551122
5598,74.11180998,29.38973818,Gopi,Ken,7879214563
5599,78.70460644,20.9241677,Hari,Whirlpool,9945112589
5600,76.91659214,32.64822161,Arun,Whirlpool,9695234455
5601,79.88977237,12.26643702,Gopi,Whirlpool,7879214563
5602,81.83904846,23.50767477,Hari,LG,9945112589
5603,92.18388525,26.14173891,John,LG,9894551122
5604,88.77220959,22.55845163,Gopi,Ken,7879214563
5605,72.43967849,28.10910816,Kumar,Whirlpool,9165896325
5606,76.82451475,8.789997816,John,Whirlpool,9894551122
5607,79.58440852,20.72329707,Kumar,Whirlpool,9165896325
5608,93.66314017,26.64682838,Kumar,LG,9165896325
5609,91.18104264,26.50117354,Arun,LG,9695234455
5610,77.1726983,11.00341749,Vimal,Voltas,8863254195
5611,79.45212322,24.3047928,Arun,LG,9695234455
5612,78.90220733,33.09513223,Arun,Whirlpool,9695234455
5613,79.53382549,20.27569351,Vimal,LG,8863254195
5614,80.65461039,22.68906459,John,Voltas,9894551122
5615,79.88095478,23.45729161,Gopi,Voltas,7879214563
5616,87.81704604,24.36038922,Vimal,Ken,8863254195
5617,79.61603561,18.71789421,Gopi,Ken,7879214563
5618,70.76120899,27.57114367,Arun,Voltas,9695234455
5619,70.47284355,21.26922663,Hari,Voltas,9945112589
5620,92.26998814,26.45605952,Hari,Ken,9945112589
5621,71.67752439,22.86119749,Sam,Whirlpool,8687213212
5622,81.50946368,18.25628766,Sam,Voltas,8687213212
5623,73.92856557,29.01189216,Sam,Voltas,8687213212
5624,78.13198874,22.20861317,Sam,Whirlpool,8687213212
5625,79.25776617,11.7854346,John,LG,9894551122
5626,79.04403852,31.10472711,Vimal,LG,8863254195
5627,84.2771283,25.3347128,Kumar,Voltas,9165896325
5628,79.68913799,23.21300745,Gopi,Voltas,7879214563
5629,78.87594697,21.94811896,John,Whirlpool,9894551122
5630,93.72235268,27.82085469,Gopi,Ken,7879214563
5631,83.53169782,23.00192718,Kumar,Whirlpool,9165896325
5632,84.50947469,26.93911224,Sam,LG,8687213212
5633,75.81046152,15.55859519,Sam,LG,8687213212
5634,80.93098708,25.23548926,Sam,Whirlpool,8687213212
5635,75.99933645,23.59574432,Kumar,Whirlpool,9165896325
5636,81.30004263,22.33785442,Gopi,Voltas,7879214563
5637,81.99259441,26.51290912,Vimal,Ken,8863254195
5638,69.74297278,21.92432355,Arun,Voltas,9695234455
5639,92.94188125,24.64558786,Sam,Whirlpool,8687213212
5640,78.18751333,16.85499779,John,Ken,9894551122
5641,77.82258865,23.66923737,Arun,Whirlpool,9695234455
5642,77.69018029,31.56585667,John,LG,9894551122
5643,76.08258868,23.546931,Sam,Whirlpool,8687213212
5644,80.90019763,21.56075575,Hari,Voltas,9945112589
5645,87.47293971,22.28228662,Sam,Ken,8687213212
5646,74.79441004,13.06532962,Sam,LG,8687213212
5647,92.24687139,26.2927462,John,Voltas,9894551122
5648,80.17763778,21.74317977,Sam,Voltas,8687213212
5649,72.56016101,25.76368166,Hari,Ken,9945112589
5650,78.08429591,10.39279825,Sam,LG,8687213212
5651,78.51990505,26.57141739,Gopi,Ken,7879214563
5652,75.31690189,25.47558523,Gopi,LG,7879214563
5653,79.377869,25.79285336,Arun,LG,9695234455
5654,76.52846961,33.54889692,Gopi,Voltas,7879214563
5655,74.34863115,16.94187286,Hari,Voltas,9945112589
5656,79.29217082,32.68829495,Vimal,Ken,8863254195
5657,76.48534614,26.79392424,Arun,LG,9695234455
5658,94.45690756,27.45123707,Gopi,Whirlpool,7879214563
5659,72.71652006,25.94308849,Hari,Voltas,9945112589
5660,88.13839816,22.16264916,Vimal,Voltas,8863254195
5661,78.06018323,27.08720251,Gopi,Whirlpool,7879214563
5662,76.67994924,17.55998939,Hari,Voltas,9945112589
5663,75.38077145,18.04196634,Hari,Voltas,9945112589
5664,76.9475345,22.94657905,Gopi,Ken,7879214563
5665,79.21299886,23.40210967,Sam,LG,8687213212
5666,74.92906179,26.31968774,Sam,Whirlpool,8687213212
5667,83.99022195,26.90123253,Hari,Ken,9945112589
5668,74.55087663,20.16179016,John,Ken,9894551122
5669,77.88946549,16.3577838,John,LG,9894551122
5670,79.80823608,10.73811503,Vimal,Ken,8863254195
5671,94.38490317,24.67824012,John,Whirlpool,9894551122
5672,75.73314227,26.64384856,Vimal,Whirlpool,8863254195
5673,74.71563123,20.95279876,Arun,Whirlpool,9695234455
5674,79.39430153,11.31879404,Gopi,LG,7879214563
5675,86.7426413,20.87975714,Sam,Ken,8687213212
5676,74.15268355,16.57559231,Kumar,Ken,9165896325
5677,75.12567444,34.08824839,John,Voltas,9894551122
5678,94.38371495,25.84814748,Gopi,Voltas,7879214563
5679,78.27222215,13.27075442,Arun,LG,9695234455
5680,74.38003006,23.18163113,Vimal,Voltas,8863254195
5681,74.16048057,16.23660008,Arun,Voltas,9695234455
5682,86.77915948,21.97828534,Arun,Whirlpool,9695234455
5683,81.41730556,24.84467642,Kumar,LG,9165896325
5684,78.70451458,14.28310956,Vimal,LG,8863254195
5685,77.42838036,16.69145003,Gopi,Whirlpool,7879214563
5686,80.09699709,28.33327142,Hari,Voltas,9945112589
5687,78.02131312,11.95632864,Arun,Whirlpool,9695234455
5688,78.92316709,20.37624139,Sam,Voltas,8687213212
5689,80.86866439,25.44253411,Gopi,Ken,7879214563
5690,76.70331039,26.99438354,Arun,LG,9695234455
5691,75.99118487,31.12599898,Gopi,Voltas,7879214563
5692,84.77430813,25.55233809,Kumar,Voltas,9165896325
5693,74.95876107,33.01389091,Arun,LG,9695234455
5694,76.4617539,33.39533779,Kumar,LG,9165896325
5695,77.22703662,30.03850888,Gopi,Voltas,7879214563
5696,76.53987784,17.12692083,Sam,Ken,8687213212
5697,75.34541506,12.64487601,Sam,Ken,8687213212
5698,92.95409587,23.03577429,Vimal,Whirlpool,8863254195
5699,77.57613726,24.13907356,John,LG,9894551122
5700,85.66773487,23.60171896,Sam,Whirlpool,8687213212
5701,93.57591258,27.64233262,Sam,Voltas,8687213212
5702,95.02340085,26.40331933,Kumar,Whirlpool,9165896325
5703,84.90603555,19.85918727,Hari,LG,9945112589
5704,83.30578255,21.76745043,John,Whirlpool,9894551122
5705,82.12607316,20.38538365,Vimal,Whirlpool,8863254195
5706,93.66295579,24.03588896,John,Whirlpool,9894551122
5707,76.01027179,21.34626009,Arun,Ken,9695234455
5708,78.69256009,11.40145327,Kumar,Ken,9165896325
5709,77.04014792,17.03884502,Arun,Ken,9695234455
5710,75.72908284,26.97635683,Arun,LG,9695234455
5711,94.92621926,28.03616816,Vimal,Whirlpool,8863254195
5712,76.39776471,18.58201828,Hari,Voltas,9945112589
5713,70.90047642,25.69002781,Vimal,LG,8863254195
5714,93.7632891,24.28533406,Kumar,Voltas,9165896325
5715,76.94847052,30.3632517,John,Whirlpool,9894551122
5716,79.05400092,30.6425593,Hari,Ken,9945112589
5717,74.01347041,26.85795201,John,Voltas,9894551122
5718,77.08610089,13.43467382,Arun,LG,9695234455
5719,79.87999655,15.34696444,John,Ken,9894551122
5720,78.81359641,24.97377997,Gopi,Whirlpool,7879214563
5721,69.56994969,26.81617598,Hari,Whirlpool,9945112589
5722,83.54830598,21.69972623,John,LG,9894551122
5723,87.26515255,22.17490433,Sam,Ken,8687213212
5724,73.87549986,22.549816,Arun,Ken,9695234455
5725,96.04274914,27.24753573,John,Ken,9894551122
5726,77.02445532,29.20287815,Kumar,Ken,9165896325
5727,70.46399777,23.97654868,John,LG,9894551122
5728,95.45060034,26.82266076,Gopi,Ken,7879214563
5729,91.81350267,25.25488311,Arun,Voltas,9695234455
5730,75.84839655,13.92871406,Hari,Voltas,9945112589
5731,76.57487433,10.7772915,Sam,Voltas,8687213212
5732,74.18376398,19.63434465,Arun,LG,9695234455
5733,87.41454961,26.05231697,Gopi,Whirlpool,7879214563
5734,95.06029753,27.85030531,Vimal,Ken,8863254195
5735,83.81333476,23.80476589,Arun,Voltas,9695234455
5736,80.17784489,14.5064378,Kumar,LG,9165896325
5737,77.07779466,22.24179556,John,Whirlpool,9894551122
5738,77.28517659,28.13421414,Gopi,LG,7879214563
5739,77.57594449,31.38317575,Gopi,Ken,7879214563
5740,75.68236974,24.3436448,Sam,LG,8687213212
5741,73.58575942,16.1701396,Sam,Ken,8687213212
5742,87.73761826,26.02181235,Kumar,Voltas,9165896325
5743,77.52729269,17.00622582,Gopi,LG,7879214563
5744,75.57037989,26.46420207,Sam,LG,8687213212
5745,76.90610949,15.88313303,Kumar,LG,9165896325
5746,74.96256926,31.49361408,Sam,LG,8687213212
5747,74.11776247,27.35198191,Sam,LG,8687213212
5748,75.46278875,30.15548521,John,LG,9894551122
5749,79.50391102,25.28895396,Arun,Voltas,9695234455
5750,70.16455398,23.70548147,Kumar,LG,9165896325
5751,92.98519564,26.93082187,John,LG,9894551122
5752,77.20902745,9.766488186,Vimal,Ken,8863254195
5753,78.16846377,21.78264649,Hari,Ken,9945112589
5754,77.79652262,33.52846614,Vimal,LG,8863254195
5755,87.60943155,25.86573859,Sam,Ken,8687213212
5756,83.35231022,21.23817999,Arun,Ken,9695234455
5757,74.69156069,29.1198664,Sam,Whirlpool,8687213212
5758,89.83362404,25.39420644,Vimal,Whirlpool,8863254195
5759,85.94472955,21.3879924,John,Voltas,9894551122
5760,74.37147045,30.02241876,Gopi,LG,7879214563
5761,76.69901522,27.86250024,John,LG,9894551122
5762,77.35915825,22.92902438,Gopi,LG,7879214563
5763,78.91297477,28.71471669,Kumar,Ken,9165896325
5764,86.09937344,21.43426659,Arun,Ken,9695234455
5765,74.99459059,31.07958488,Kumar,Ken,9165896325
5766,76.96283202,27.56994387,John,LG,9894551122
5767,93.53187293,27.99926458,Arun,Ken,9695234455
5768,79.58954989,27.6607478,Gopi,Voltas,7879214563
5769,75.14463269,19.9999066,Vimal,Voltas,8863254195
5770,79.36730269,23.46624073,John,Whirlpool,9894551122
5771,84.04661691,20.18056902,Gopi,LG,7879214563
5772,85.75963581,21.42215175,Vimal,Whirlpool,8863254195
5773,76.24234311,15.67934036,Vimal,Voltas,8863254195
5774,92.64641533,24.04585065,Vimal,LG,8863254195
5775,81.39456727,17.3601402,Vimal,Voltas,8863254195
5776,81.24275845,24.57676023,Vimal,Ken,8863254195
5777,83.65810514,20.92538149,Arun,LG,9695234455
5778,78.61637754,19.18777345,Gopi,Voltas,7879214563
5779,83.78001712,23.61115161,Hari,Ken,9945112589
5780,83.77524568,25.00385754,Vimal,Voltas,8863254195
5781,74.1028563,16.38264369,Kumar,Ken,9165896325
5782,71.40990941,25.21253197,Hari,Voltas,9945112589
5783,79.94032844,17.60480778,Gopi,Ken,7879214563
5784,75.92494515,14.0657245,Gopi,Whirlpool,7879214563
5785,76.01374139,15.95822418,Kumar,Whirlpool,9165896325
5786,83.93588749,24.6310299,Kumar,Whirlpool,9165896325
5787,81.55851462,24.96470644,John,Whirlpool,9894551122
5788,84.83664229,26.82611273,Sam,Whirlpool,8687213212
5789,94.20450548,24.20498828,Kumar,Ken,9165896325
5790,90.47170117,26.42906993,Arun,Whirlpool,9695234455
5791,94.59623587,27.81748672,John,Ken,9894551122
5792,82.07712537,25.21708772,Hari,LG,9945112589
5793,96.97367558,28.0873562,Gopi,Ken,7879214563
5794,71.90064934,24.98707675,Gopi,Voltas,7879214563
5795,78.36278644,27.61397107,Kumar,Ken,9165896325
5796,81.39450052,25.68558684,John,Whirlpool,9894551122
5797,79.85743594,12.91812437,Sam,Ken,8687213212
5798,76.79836824,28.12380208,Vimal,Voltas,8863254195
5799,76.31553983,12.24996278,Kumar,Ken,9165896325
5800,73.02411575,28.95887796,Kumar,Whirlpool,9165896325
5801,74.86797266,14.88836359,Sam,LG,8687213212
5802,75.17027299,22.34349878,Vimal,Whirlpool,8863254195
5803,75.55630621,24.98479541,Gopi,Ken,7879214563
5804,75.42961022,32.47717661,Arun,LG,9695234455
5805,79.60384621,12.0536381,Kumar,Voltas,9165896325
5806,77.28680181,17.17357391,Vimal,LG,8863254195
5807,82.47443254,25.63846379,Vimal,Ken,8863254195
5808,81.27406864,18.16763262,Hari,Voltas,9945112589
5809,84.33762907,26.78954639,Kumar,Voltas,9165896325
5810,86.29656572,26.43552035,Vimal,Ken,8863254195
5811,80.38208966,17.65663364,Hari,Ken,9945112589
5812,94.05992681,24.81912403,Gopi,Whirlpool,7879214563
5813,85.68818059,21.94296601,Vimal,Whirlpool,8863254195
5814,78.7256278,27.13254354,Kumar,Whirlpool,9165896325
5815,79.8044903,10.55259148,Arun,Whirlpool,9695234455
5816,86.05601107,21.57839271,Hari,Ken,9945112589
5817,80.58846148,23.18574626,Vimal,Whirlpool,8863254195
5818,73.25404532,27.79638825,Kumar,Whirlpool,9165896325
5819,75.37909603,21.15927068,Arun,Whirlpool,9695234455
5820,78.38109359,29.77866238,Sam,Voltas,8687213212
5821,71.44245991,27.80325495,Hari,Ken,9945112589
5822,79.98009842,25.28994281,Kumar,Whirlpool,9165896325
5823,78.39841545,21.29741846,John,LG,9894551122
5824,84.0817672,22.74485701,Hari,Ken,9945112589
5825,76.35008363,29.33492484,Gopi,LG,7879214563
5826,78.20274729,21.19695709,Gopi,Voltas,7879214563
5827,82.25077082,17.0494735,Arun,Voltas,9695234455
5828,86.41637016,22.18226682,Arun,Ken,9695234455
5829,85.58507132,24.95227463,Arun,Ken,9695234455
5830,72.79567871,19.48055043,John,Ken,9894551122
5831,77.1593558,10.27970914,Sam,LG,8687213212
5832,73.73025572,23.95175899,Gopi,Whirlpool,7879214563
5833,87.90431197,25.23039477,Sam,Voltas,8687213212
5834,76.0830621,33.73317433,Gopi,Whirlpool,7879214563
5835,74.85433105,34.41789457,Kumar,Ken,9165896325
5836,78.30415207,9.703662886,Gopi,Ken,7879214563
5837,74.83129679,27.96195561,Hari,LG,9945112589
5838,92.96861243,22.20020264,John,Whirlpool,9894551122
5839,77.37380566,30.58095719,John,LG,9894551122
5840,78.45263813,17.4825708,Gopi,Ken,7879214563
5841,78.8685883,18.85117241,Hari,Whirlpool,9945112589
5842,74.32681527,27.22940798,Arun,Whirlpool,9695234455
5843,85.5181514,20.70651982,Sam,Whirlpool,8687213212
5844,81.20486297,18.10678248,Sam,Ken,8687213212
5845,75.35175989,31.39327637,Sam,LG,8687213212
5846,81.2375314,27.78366879,Vimal,Ken,8863254195
5847,73.37356228,20.06742946,Gopi,Whirlpool,7879214563
5848,79.02456802,22.3777849,Vimal,Ken,8863254195
5849,74.88881155,30.92756311,John,Voltas,9894551122
5850,71.02183661,21.51356817,Sam,Ken,8687213212
5851,75.85687613,28.00411975,Arun,Whirlpool,9695234455
5852,79.42505338,11.68743572,Kumar,Voltas,9165896325
5853,93.07920371,26.8356959,Kumar,LG,9165896325
5854,82.04491962,26.15369547,Arun,Ken,9695234455
5855,75.42155191,23.97360723,Hari,Voltas,9945112589
5856,76.51396348,14.620173,Vimal,Voltas,8863254195
5857,79.01980552,19.77601664,Gopi,Voltas,7879214563
5858,74.05276333,21.65333005,Hari,Whirlpool,9945112589
5859,82.05589915,18.89480689,Sam,Whirlpool,8687213212
5860,83.5077583,18.69646542,Kumar,Whirlpool,9165896325
5861,76.45996485,28.87486933,Vimal,Voltas,8863254195
5862,76.58966726,28.94727165,Hari,Ken,9945112589
5863,75.72879641,29.59991425,John,LG,9894551122
5864,76.17409847,34.14700687,Kumar,Whirlpool,9165896325
5865,80.78866278,26.19065031,Vimal,Ken,8863254195
5866,78.65541571,26.98798703,John,Ken,9894551122
5867,75.80579965,12.27930025,Gopi,Whirlpool,7879214563
5868,76.51682439,25.30245226,Sam,Voltas,8687213212
5869,77.85310867,17.87270344,Kumar,Whirlpool,9165896325
5870,79.70949444,30.9490946,John,Voltas,9894551122
5871,81.59634777,26.54139776,Gopi,Voltas,7879214563
5872,78.29484967,28.73279768,Vimal,Ken,8863254195
5873,75.82725989,16.20108569,John,Voltas,9894551122
5874,69.35286274,22.91899269,John,Ken,9894551122
5875,77.41652126,33.51746697,Kumar,LG,9165896325
5876,73.37025007,22.29201531,Gopi,Whirlpool,7879214563
5877,94.73695081,27.29486036,Kumar,Whirlpool,9165896325
5878,84.4612058,23.54273281,Kumar,Whirlpool,9165896325
5879,70.91215296,27.34164006,Vimal,Whirlpool,8863254195
5880,92.44491491,24.3430704,Hari,Voltas,9945112589
5881,73.86258456,26.31178261,Hari,Whirlpool,9945112589
5882,75.0445619,14.34078132,Gopi,Ken,7879214563
5883,76.5845431,11.19749945,Gopi,Whirlpool,7879214563
5884,75.78439784,19.44411959,John,Ken,9894551122
5885,87.60278456,25.49902964,Kumar,LG,9165896325
5886,75.80180812,14.50421922,John,Ken,9894551122
5887,76.68027819,20.67280059,Arun,LG,9695234455
5888,75.95751948,22.60744012,Arun,Ken,9695234455
5889,82.07762924,24.08421385,Vimal,Ken,8863254195
5890,77.81032001,19.37762043,John,LG,9894551122
5891,74.96348601,31.64904493,Hari,LG,9945112589
5892,78.69332154,26.91481618,Arun,LG,9695234455
5893,79.80353434,25.90169316,Arun,LG,9695234455
5894,84.79341044,26.90323946,Hari,Ken,9945112589
5895,77.69613654,16.07757304,John,Ken,9894551122
5896,88.23554112,21.61742805,Hari,Whirlpool,9945112589
5897,87.8908516,26.33355529,Vimal,Voltas,8863254195
5898,93.72601841,25.90416155,Kumar,Whirlpool,9165896325
5899,75.98376278,30.35318162,Vimal,Whirlpool,8863254195
5900,80.56580568,17.20793076,John,LG,9894551122
5901,75.23848341,19.77403175,Arun,LG,9695234455
5902,74.53878511,30.65480034,Gopi,Whirlpool,7879214563
5903,79.78297212,28.63592294,John,Whirlpool,9894551122
5904,76.35621301,34.16953669,Vimal,Ken,8863254195
5905,87.31564389,25.51728732,Hari,Voltas,9945112589
5906,76.89665535,22.14756212,Hari,Whirlpool,9945112589
5907,74.6162333,31.87037797,Kumar,Whirlpool,9165896325
5908,75.86461234,24.59857335,Hari,Voltas,9945112589
5909,80.84885865,26.65851346,Hari,Voltas,9945112589
5910,76.95743354,19.67709098,Sam,Whirlpool,8687213212
5911,76.86906125,18.99528299,Sam,Voltas,8687213212
5912,83.29401705,22.88332361,John,Whirlpool,9894551122
5913,76.71058079,14.62155231,Vimal,Whirlpool,8863254195
5914,75.58307737,29.84267207,Arun,LG,9695234455
5915,70.5859952,27.03037273,Hari,Whirlpool,9945112589
5916,71.89691246,25.7052878,Sam,Whirlpool,8687213212
5917,78.86162173,22.71584382,Kumar,Voltas,9165896325
5918,79.73572412,29.77217893,Arun,Ken,9695234455
5919,77.64332141,21.61888497,Arun,LG,9695234455
5920,85.61822383,20.61672158,Kumar,Voltas,9165896325
5921,69.97974529,27.18582037,Kumar,Whirlpool,9165896325
5922,82.89458338,22.74836265,Gopi,Ken,7879214563
5923,80.35944018,26.28479409,Arun,Whirlpool,9695234455
5924,74.9602838,17.34990775,Kumar,Whirlpool,9165896325
5925,84.94942741,24.39406343,Arun,Ken,9695234455
5926,74.23375158,23.16735267,Hari,Whirlpool,9945112589
5927,78.7617667,30.85118358,John,Whirlpool,9894551122
5928,75.06586025,18.93154524,Vimal,Whirlpool,8863254195
5929,82.94740431,21.3654248,John,Ken,9894551122
5930,82.97498555,19.92607636,Kumar,Ken,9165896325
5931,74.84270666,33.35336383,Kumar,Whirlpool,9165896325
5932,77.96092099,30.85603314,Hari,Voltas,9945112589
5933,75.85412164,26.81512215,Vimal,Whirlpool,8863254195
5934,79.50279127,26.15845009,Arun,Ken,9695234455
5935,93.04270087,23.9383488,Gopi,Whirlpool,7879214563
5936,87.29701084,25.29666597,Sam,LG,8687213212
5937,76.51900814,14.43898666,Vimal,Whirlpool,8863254195
5938,75.49179044,26.99851798,Arun,Voltas,9695234455
5939,75.6113332,12.86604909,Vimal,Ken,8863254195
5940,80.04108804,16.52252908,John,LG,9894551122
5941,76.95689724,14.39989417,Sam,Ken,8687213212
5942,76.74304146,17.69423984,Sam,LG,8687213212
5943,76.23703609,16.94502119,Gopi,Whirlpool,7879214563
5944,75.7596597,15.68463564,Kumar,Whirlpool,9165896325
5945,79.43747353,15.01487032,Sam,LG,8687213212
5946,77.26078013,9.24223872,Hari,Whirlpool,9945112589
5947,77.69952608,29.82137693,John,LG,9894551122
5948,83.34364532,18.00867288,Vimal,Ken,8863254195
5949,78.41185553,26.35602285,Sam,Voltas,8687213212
5950,87.65831164,25.56588449,Sam,LG,8687213212
5951,94.04440393,26.08514006,Arun,Voltas,9695234455
5952,75.9898682,25.25347743,Kumar,Ken,9165896325
5953,76.6849743,27.36825088,Sam,Whirlpool,8687213212
5954,79.89403055,29.42939695,John,Voltas,9894551122
5955,78.3184973,33.27794363,Vimal,Whirlpool,8863254195
5956,82.59493412,24.6530451,Hari,Ken,9945112589
5957,75.00225053,24.63158576,Hari,Voltas,9945112589
5958,75.62553894,14.96255702,Sam,Voltas,8687213212
5959,77.94172561,11.42057873,Vimal,Ken,8863254195
5960,72.76741113,27.42491197,Kumar,LG,9165896325
5961,79.63196841,16.37614055,Vimal,LG,8863254195
5962,93.61760283,24.02693128,Kumar,Ken,9165896325
5963,84.19131988,21.3358659,Vimal,LG,8863254195
5964,88.21633044,22.30881381,Vimal,LG,8863254195
5965,86.3627415,21.43580849,Vimal,Whirlpool,8863254195
5966,88.81536316,27.26738458,Arun,Ken,9695234455
